"gene_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","significance"
"ABCF1",-0.470194264085285,4.28472623680062,-8.15353068453935,3.04838497136064e-15,1.70729547805844e-14,23.7062277525799,"Not_significant"
"DNM2",0.370616526055483,4.19748417229717,8.15301875106824,3.05975802555634e-15,1.71254215571931e-14,23.7025656530392,"Not_significant"
"RPL29",-0.541541995236711,6.23756299923244,-8.15096381811058,3.10583343893386e-15,1.73719210228776e-14,23.6878675099608,"Down_in_Sepsis"
"CDC42SE2",-0.418424414979054,5.14035002091632,-8.15020912638773,3.12292651829784e-15,1.74560964612447e-14,23.6824701960091,"Not_significant"
"NAA38",0.497498929063432,4.83773714084091,8.14807609259178,3.17174180654822e-15,1.77173621777164e-14,23.6672174682895,"Not_significant"
"EPHA8",0.438704447212372,3.12217504431198,8.14785431898997,3.17686022707137e-15,1.77343550322984e-14,23.6656318009944,"Not_significant"
"TRIM6",0.550610181731813,2.84115800718234,8.14356805553321,3.27740295249946e-15,1.82836699002599e-14,23.6349917140574,"Up_in_Sepsis"
"NOP56",-0.43352639904392,4.42554368644818,-8.14295576226201,3.29201969960714e-15,1.83532247091022e-14,23.6306157716043,"Not_significant"
"AURKB",0.483251742632894,3.11163891249794,8.14218585285956,3.31049048555417e-15,1.8444161276659e-14,23.625113731008,"Not_significant"
"RPL26L1",0.451684305056374,3.84679489102996,8.1396771058817,3.37139050432462e-15,1.87712166215362e-14,23.6071880889981,"Not_significant"
"MPST",0.3663019332933,3.75942069135124,8.13547255388318,3.47594688623338e-15,1.93407572347357e-14,23.5771548796164,"Not_significant"
"RFX2",0.666181789076314,3.66414197453478,8.13471531935349,3.49511477200818e-15,1.94347495232564e-14,23.5717471872933,"Up_in_Sepsis"
"LTB4R",0.626882781922839,4.9655278952166,8.13417284617589,3.50891054390721e-15,1.94987670497797e-14,23.5678734201358,"Up_in_Sepsis"
"TNFSF12",-0.387650285565786,3.56090274521212,-8.13182038665494,3.569361460061e-15,1.98217920873739e-14,23.5510769213618,"Not_significant"
"PIGP",-0.447262332825637,3.54785663286088,-8.12926929892997,3.63607926498539e-15,2.01791767395973e-14,23.5328663893324,"Not_significant"
"NUP160",-0.488728683938923,3.08598090126997,-8.12763364278129,3.67950249741402e-15,2.04069031366319e-14,23.5211928008932,"Not_significant"
"TMIGD2",-0.524900621846398,3.30802302394008,-8.127116033996,3.69335030292034e-15,2.04704120293593e-14,23.517499026706,"Down_in_Sepsis"
"ATR",-0.38131391948871,3.04366830075069,-8.12509942986229,3.74779396421469e-15,2.07586953620997e-14,23.5031097834555,"Not_significant"
"AMFR",0.535392082933216,4.21464421147004,8.12291572780708,3.80764289472802e-15,2.10765249279793e-14,23.4875312897846,"Up_in_Sepsis"
"NEXN",0.647816621480691,3.5537745021374,8.12122870021134,3.85452479137862e-15,2.13222125927233e-14,23.4754982403467,"Up_in_Sepsis"
"BAD",0.295812200311969,3.67675319191529,8.1185230130696,3.9309078663578e-15,2.17301147855087e-14,23.4562033686166,"Not_significant"
"HOXB2",-0.592432776391359,3.25501519077892,-8.1184373033668,3.93335176892595e-15,2.17301147855087e-14,23.4555922329807,"Down_in_Sepsis"
"ACOT9",0.416088460681784,4.58956170472727,8.11793187783647,3.94779387504651e-15,2.17958031588703e-14,23.4519884984962,"Not_significant"
"PIK3CG",0.473885778345835,4.84720886224484,8.1118425582062,4.12596162817555e-15,2.27647534019686e-14,23.4085844387847,"Not_significant"
"CLDN9",0.446313704166632,3.24415901777686,8.1098133391721,4.18708075626111e-15,2.30870605159626e-14,23.3941258665993,"Not_significant"
"WHAMM",-0.370867405448083,3.93366073050861,-8.10693332852842,4.27536310184995e-15,2.35586298405809e-14,23.3736099619976,"Not_significant"
"PTPN22",0.507221783605885,3.75859641918217,8.10583559988541,4.30949397691738e-15,2.37313913970673e-14,23.3657916932418,"Up_in_Sepsis"
"COPA",0.435208520116907,4.42199946404339,8.10560595488978,4.31666812082505e-15,2.37555814561641e-14,23.3641562120467,"Not_significant"
"COG1",-0.330514856419192,3.9802421089511,-8.10276377406886,4.40644053614621e-15,2.42340042622182e-14,23.343917740724,"Not_significant"
"CPVL",-0.925068377868257,5.12349699352272,-8.10203707569321,4.42968825652807e-15,2.43461823674429e-14,23.3387439664345,"Down_in_Sepsis"
"SNX14",0.492422815149953,4.29479549818802,8.10143951153928,4.44889557281274e-15,2.44289690939224e-14,23.3344898356317,"Not_significant"
"CRY2",-0.366616733855123,3.5996016773967,-8.10139059983251,4.45047136285485e-15,2.44289690939224e-14,23.3341416378952,"Not_significant"
"EIF3F",-0.623642887933777,4.71901630380372,-8.10030728515357,4.48551418162977e-15,2.4605508429865e-14,23.3264300346845,"Down_in_Sepsis"
"COL6A3",0.552978413863045,3.05198760622107,8.09979125549767,4.50230226391141e-15,2.46817481617891e-14,23.3227569401553,"Up_in_Sepsis"
"ZBTB47",0.363879308806464,3.23188372427204,8.09914510678759,4.52341104313895e-15,2.47815610772609e-14,23.3181579102746,"Not_significant"
"PSMB6",0.462472964183966,5.71975265352686,8.09658317337204,4.60807206999199e-15,2.52291945832062e-14,23.299925832443,"Not_significant"
"NIPSNAP1",-0.464930366317197,3.71132110275413,-8.09457283321042,4.67559923753086e-15,2.55825067826721e-14,23.2856222572816,"Not_significant"
"ITGB3",0.827544258231461,3.57453507956371,8.09429971435183,4.68484835139162e-15,2.5616702797206e-14,23.2836792244234,"Up_in_Sepsis"
"PHC1",-0.382916445037092,3.43773630352238,-8.09406020500361,4.69297415354861e-15,2.56447167277407e-14,23.281975338706,"Not_significant"
"LOXL3",0.418046775054655,3.43224722020764,8.09295965856235,4.7304915105608e-15,2.58318618274081e-14,23.2741464699085,"Not_significant"
"EIF5B",-0.485976355267666,3.43471432460124,-8.09287848052947,4.73327054910358e-15,2.58318618274081e-14,23.2735690323333,"Not_significant"
"ZNF230",0.479208384973385,3.2137157760303,8.09096206125821,4.799347300321e-15,2.61757505057737e-14,23.2599383918942,"Not_significant"
"PJA1",-0.502476288713594,3.36945120467562,-8.07886671583497,5.23791203341885e-15,2.85494618235037e-14,23.173966261876,"Down_in_Sepsis"
"ABCA1",0.934020832567933,4.62081203009298,8.07834710474455,5.25761402911327e-15,2.86265571295721e-14,23.1702751283085,"Up_in_Sepsis"
"SEMA6B",0.625484631942207,3.49041080490151,8.07831694380368,5.25875988014269e-15,2.86265571295721e-14,23.170060881195,"Up_in_Sepsis"
"CDS2",0.474662918055597,4.60756986393698,8.07821278578991,5.26271886697515e-15,2.86298610463915e-14,23.1693210033313,"Not_significant"
"CYB5R4",0.478075894518071,5.36666677815083,8.07717095713673,5.30248047414881e-15,2.88278075937015e-14,23.1619208591877,"Not_significant"
"ARID3A",0.498074981011605,5.0957890033781,8.07352733905986,5.44388683504928e-15,2.95777591973002e-14,23.1360458345147,"Not_significant"
"RPL14",-0.478355592369198,5.8225522352562,-8.07119613405248,5.53630591624253e-15,3.00607684873665e-14,23.1194955307309,"Not_significant"
"SPTLC2",0.565202693166572,4.65987432549174,8.06948540868773,5.60511040543938e-15,3.04150241250685e-14,23.107352616177,"Up_in_Sepsis"
"BAG3",-0.601295202959238,3.35756172848967,-8.06300161790232,5.87363479388833e-15,3.18518823965716e-14,23.061347773861,"Down_in_Sepsis"
"INTS6",0.396133445688208,3.97468234413523,8.06119983739494,5.95048414090364e-15,3.22481504108236e-14,23.0485684946893,"Not_significant"
"HSD17B12",0.383135013627466,3.98026124582076,8.06078333700317,5.96838945771891e-15,3.23246761942785e-14,23.0456147406515,"Not_significant"
"FPR2",0.744525764199447,5.7355507881071,8.05899496309163,6.04587802822808e-15,3.27236021794018e-14,23.0329332021327,"Up_in_Sepsis"
"LMNB1",0.658530110505666,4.59528117720413,8.05831769579111,6.07548198835407e-15,3.28561827844475e-14,23.0281311920784,"Up_in_Sepsis"
"DENND3",0.702878679252035,5.18216165005665,8.058258715584,6.07806683051481e-15,3.28561827844475e-14,23.0277130208771,"Up_in_Sepsis"
"PPP2R5B",0.452172796115942,4.22850313202617,8.05696192699596,6.13517453830121e-15,3.31439125437259e-14,23.0185193459829,"Not_significant"
"MFN1",0.331918793289588,3.50445879998141,8.05610403204742,6.17324517189099e-15,3.33285000082939e-14,23.0124378590048,"Not_significant"
"IFI27L2",0.501261127064998,4.45334448194628,8.05445578839459,6.24704467662807e-15,3.37056276582946e-14,23.0007550963352,"Up_in_Sepsis"
"FHL2",0.55070459092666,3.32396007344956,8.04899314949331,6.49791499772945e-15,3.50370530275298e-14,22.9620489121727,"Up_in_Sepsis"
"MTA1",-0.345095856467591,3.43838542275414,-8.04367725406163,6.75158754817909e-15,3.63818985798092e-14,22.9244017376026,"Not_significant"
"LYSMD2",-0.646591046873457,4.9028239064876,-8.0435835649303,6.7561449232666e-15,3.63835017589029e-14,22.9237384013747,"Down_in_Sepsis"
"GTPBP2",0.381643522293508,4.02139002878788,8.03898137337882,6.9837906346427e-15,3.75857314495799e-14,22.8911613036074,"Not_significant"
"SLC8A1",0.624271545067497,3.48009801100911,8.03687500828832,7.09049152961175e-15,3.81359497194042e-14,22.8762559258886,"Up_in_Sepsis"
"FBXO25",-0.290607757843494,3.23031523632507,-8.03658199277741,7.10546159761012e-15,3.81924150441712e-14,22.874182681783,"Not_significant"
"RPL18",-0.494104874495108,6.45614558954546,-8.02809069787385,7.55309667065119e-15,4.05729551346112e-14,22.8141272373154,"Not_significant"
"MTIF3",0.363890858034147,3.91124112083058,8.02698588445699,7.61334893370096e-15,4.08709071293148e-14,22.8063169120222,"Not_significant"
"LATS2",0.517356356673643,4.07714429688533,8.0247643447603,7.73594310128304e-15,4.15029459975241e-14,22.7906145320396,"Up_in_Sepsis"
"TADA1",-0.400007381402959,2.77822680280785,-8.02457760736615,7.74633643213038e-15,4.15326173677499e-14,22.789294778331,"Not_significant"
"ADAM17",0.427888459200608,4.0614707192896,8.02302881367327,7.83307136590652e-15,4.19713064844464e-14,22.7783496901168,"Not_significant"
"TECPR2",0.654658655175981,3.93787951152893,8.02247907223615,7.86408774882472e-15,4.21110805408852e-14,22.774465139815,"Up_in_Sepsis"
"C12orf57",-0.6764459182856,4.78996861511157,-8.01926173473792,8.04805605701987e-15,4.30692022449917e-14,22.7517350615137,"Down_in_Sepsis"
"MTHFD1",-0.427831762249911,2.9009630511157,-8.01706190810993,8.17628184077279e-15,4.3728004509731e-14,22.736197580763,"Not_significant"
"PSMA4",0.622680897389655,5.11230819060193,8.0116396955034,8.50101306681573e-15,4.54362657094325e-14,22.6979141568129,"Up_in_Sepsis"
"PDE2A",0.615550673566248,3.10864828197624,8.01040695509515,8.57659879244961e-15,4.5811588671865e-14,22.6892131823471,"Up_in_Sepsis"
"UBA3",0.445107964860257,4.86378151689359,8.00951138703539,8.631926422654e-15,4.60783022349299e-14,22.6828926928373,"Not_significant"
"OIP5",0.618319274779579,2.96467094097624,8.0074317049062,8.76177064648241e-15,4.67422130490982e-14,22.6682173805134,"Up_in_Sepsis"
"MGMT",-0.530482309739487,3.54255027907231,-8.00641567089212,8.82590559100932e-15,4.70549685722913e-14,22.6610487796966,"Down_in_Sepsis"
"SHQ1",-0.367108203450105,3.27681604742769,-8.00381901111764,8.9919273614163e-15,4.79102006199979e-14,22.6427312795559,"Not_significant"
"HAUS4",0.585901206870421,5.58949792657438,8.00285252748011,9.05450519314765e-15,4.82135466675025e-14,22.6359146190157,"Up_in_Sepsis"
"TMEM208",0.417686442843838,4.30294193464876,8.00035136174244,9.21845339703956e-15,4.9055956675461e-14,22.6182766897259,"Not_significant"
"IPO5",-0.384293341150828,3.17564302870661,-7.99724168105645,9.42638041911511e-15,5.01312049562031e-14,22.5963534710495,"Not_significant"
"AXIN2",-0.616272461046092,2.9983101710031,-7.9956325732879,9.53578318336131e-15,5.06814711693149e-14,22.585011839453,"Down_in_Sepsis"
"LSG1",-0.367768234991995,3.65357625825827,-7.99412813595982,9.63920273224196e-15,5.11992727214419e-14,22.574409547915,"Not_significant"
"MFSD1",0.470993138921475,5.91174002266804,7.99161374472237,9.81452662071489e-15,5.20981180034344e-14,22.5566931725585,"Not_significant"
"PRKRA",-0.420941273914855,3.35354986107231,-7.99041732566045,9.89905233513299e-15,5.2514165213895e-14,22.5482647150571,"Not_significant"
"SEMA4F",-0.410812574452073,3.10887375373829,-7.98998322264484,9.92989857233777e-15,5.26451047215002e-14,22.5452068125722,"Not_significant"
"ZZZ3",-0.470069884884329,3.3571260694969,-7.98259063857135,1.04700004814482e-14,5.54741154541246e-14,22.4931516196126,"Not_significant"
"RPL7A",-0.4122479082635,6.51321019914572,-7.9798449606751,1.06778993610619e-14,5.65405694003906e-14,22.473827219601,"Not_significant"
"TSPAN9",0.515799110263006,3.87435950261674,7.97079772145684,1.13921996725633e-14,6.02854878583416e-14,22.4101877764738,"Up_in_Sepsis"
"EHBP1",-0.337967650150612,3.21079225765806,-7.96703381532195,1.17030777309017e-14,6.18922519502364e-14,22.3837282904856,"Not_significant"
"ST6GALNAC6",-0.520378852320482,3.57231649988327,-7.96261408925118,1.20788244962061e-14,6.3820713402715e-14,22.3526707685648,"Down_in_Sepsis"
"STX16",0.341403280520475,5.0937829053719,7.96256954924007,1.20826710657054e-14,6.3820713402715e-14,22.3523578521548,"Not_significant"
"TRAF3IP3",-0.418086649796438,4.96617999430681,-7.96240062055737,1.20972710957425e-14,6.38583389547199e-14,22.3511710537748,"Not_significant"
"PCP2",0.392233572766989,2.93770824610124,7.95734450831123,1.25424086860346e-14,6.61672097513415e-14,22.3156585867284,"Not_significant"
"TSPYL2",-0.677580460371505,3.53280504356171,-7.95534033481892,1.27232953615067e-14,6.70800405448325e-14,22.3015867259377,"Down_in_Sepsis"
"HTATIP2",0.494498160817622,4.98366008015634,7.95466196578241,1.27851029037641e-14,6.73643207285928e-14,22.2968243244659,"Not_significant"
"GPR27",0.512438167488859,3.85566364728512,7.95380376513998,1.28637200007663e-14,6.77367648129131e-14,22.290799885526,"Up_in_Sepsis"
"DHRS4",-0.459943699718899,4.20187240357059,-7.95221433181323,1.30105852341741e-14,6.84679041805797e-14,22.2796436221094,"Not_significant"
"TRAP1",-0.491538903140312,3.48775379539876,-7.95045881838156,1.31747202291714e-14,6.92889688899957e-14,22.2673236297221,"Not_significant"
"MCM10",0.582914040038593,2.73749227840806,7.94285885579324,1.39091871190852e-14,7.31066874979117e-14,22.214012072169,"Up_in_Sepsis"
"SEPHS2",0.467325046277876,5.25059941331612,7.94249212618431,1.39456323619969e-14,7.32531648239948e-14,22.2114405601802,"Not_significant"
"FPGT",0.462259212093813,3.51985137195041,7.9403323318335,1.41621905699517e-14,7.43449721315042e-14,22.1962979103628,"Not_significant"
"TBPL1",0.42632656153241,5.2302951242407,7.93723473995546,1.44785847429765e-14,7.59348766907611e-14,22.1745857448858,"Not_significant"
"HCK",0.506608439663317,7.15948423405372,7.93719356191893,1.44828373878059e-14,7.59348766907611e-14,22.1742971566909,"Up_in_Sepsis"
"TRPM6",0.783031386508194,3.67450550684763,7.93554757585517,1.46538391530348e-14,7.67843191448286e-14,22.1627625288722,"Up_in_Sepsis"
"FARS2",-0.43982684352226,3.29513830698416,-7.932684448817,1.49560502092771e-14,7.83198190296971e-14,22.1427028877662,"Not_significant"
"ABHD12",-0.417445329157781,3.19518948043595,-7.93211837849893,1.50165247183576e-14,7.85883196197869e-14,22.1387375450138,"Not_significant"
"CAV2",0.471079313059452,2.69583914198726,7.93110091819774,1.5125829491908e-14,7.91118859096059e-14,22.1316107465595,"Not_significant"
"SLC25A44",0.496128278109429,5.03788629852996,7.93098684171778,1.51381334636652e-14,7.91277833005905e-14,22.1308117419483,"Not_significant"
"BLNK",-0.666221820858663,3.45324452341529,-7.93078126339705,1.51603315134037e-14,7.91953464562573e-14,22.1293718703821,"Down_in_Sepsis"
"VAPA",0.34075605845105,4.34744604432281,7.92898569181106,1.53555853533929e-14,8.01662924836971e-14,22.1167968987811,"Not_significant"
"DDX54",-0.306573601974604,3.29122688339669,-7.92812039956249,1.54505629585358e-14,8.06128639149996e-14,22.1107377580272,"Not_significant"
"FOXC1",0.746638006488587,3.09678492967045,7.92514919977227,1.57811270171426e-14,8.22873051608148e-14,22.0899360389512,"Up_in_Sepsis"
"VPS29",0.492230259600019,4.97961677662544,7.92447449898728,1.58571585611592e-14,8.26333076698359e-14,22.0852132153838,"Not_significant"
"MITF",0.379811393105546,2.94068070607369,7.92431555774553,1.58751220795068e-14,8.26764741957731e-14,22.0841006910252,"Not_significant"
"SRSF7",-0.519861951039494,4.3480175746999,-7.92404636881707,1.59055915966356e-14,8.2784678748851e-14,22.0822165166552,"Down_in_Sepsis"
"TOMM20",-0.402889010642961,4.41476953760647,-7.92238887001315,1.60944798106127e-14,8.37167795751786e-14,22.0706160226162,"Not_significant"
"NDST1",0.44777434966177,3.48341315946006,7.91897292141347,1.64907702789393e-14,8.57259092832749e-14,22.0467143911434,"Not_significant"
"TMBIM4",0.365871338866196,6.40740486488791,7.91587964233439,1.68579263857013e-14,8.75812343432328e-14,22.0250773479149,"Not_significant"
"PSME1",-0.544714808099133,6.30530165132714,-7.91456689596752,1.70161699689656e-14,8.8349609547073e-14,22.0158968428624,"Down_in_Sepsis"
"VCX2",0.757009731119255,3.19030524854029,7.9112478979411,1.74228227345748e-14,9.04060321846922e-14,21.9926911323327,"Up_in_Sepsis"
"PPP3CB",0.382387242498966,4.68880511783006,7.91035194369605,1.75342316322235e-14,9.09288842567218e-14,21.9864281006666,"Not_significant"
"PSMB7",0.412663130053982,5.17307095841012,7.90528542550106,1.81775913922937e-14,9.42080146126094e-14,21.9510216598043,"Not_significant"
"MFSD8",-0.375545670324096,3.37202402532645,-7.9045496255332,1.82729420503144e-14,9.46447532151215e-14,21.9458811091086,"Not_significant"
"SPTLC1",0.342008120904359,4.21193593448691,7.90368610924545,1.83854728187355e-14,9.51698929362546e-14,21.9398487587292,"Not_significant"
"BCL2L2",0.359207017975461,3.29505535729752,7.90066419404356,1.87846900254575e-14,9.71774909190988e-14,21.9187422684187,"Not_significant"
"APBB2",0.512233776082218,3.06571594091514,7.89983780991088,1.88953429054998e-14,9.76907528788584e-14,21.9129714926196,"Up_in_Sepsis"
"STMN1",0.455917605688226,3.33612171034466,7.89729985433209,1.923921189389e-14,9.94084142684296e-14,21.8952514420959,"Not_significant"
"MNT",0.416183890002713,4.24165575063223,7.89199850983858,1.99775382391162e-14,1.03160915417347e-13,21.8582515247189,"Not_significant"
"TRIP4",0.388309027151477,4.42746388811777,7.89038064866872,2.02083782433823e-14,1.04289884336392e-13,21.8469637280244,"Not_significant"
"MFAP3",0.387597684814554,3.76282926945558,7.88952664007938,2.03312893979785e-14,1.04860834992835e-13,21.8410060408372,"Not_significant"
"SLC12A6",0.479375943781839,4.63471195927962,7.8872608935336,2.0660967595597e-14,1.06496876423654e-13,21.8252022765427,"Not_significant"
"BEX2",-0.565227678592179,3.22562805677479,-7.88432146791888,2.10965409370946e-14,1.08676451232645e-13,21.8047047655389,"Down_in_Sepsis"
"AKT3",-0.478799934646377,3.06769696926978,-7.87990461847485,2.17681337780915e-14,1.12068493428981e-13,21.7739158140966,"Not_significant"
"MAPK1",0.33891903306852,5.3049711566951,7.87587222691409,2.23996657204114e-14,1.15250328263876e-13,21.7458184690776,"Not_significant"
"XPO4",-0.409769677413388,3.38147747017045,-7.86864648345336,2.35768637049982e-14,1.21234191995418e-13,21.695497913235,"Not_significant"
