gene_symbol,dataset,n_control,n_sepsis,mean_control,mean_sepsis,median_control,median_sepsis,dataset_logFC,dataset_direction,auc,wilcox_p
TARP,GSE236713,30,125,2.0316118565,-0.224488382,2.072985275,-0.3735243045,-2.2561002385,Down_in_Sepsis,0.0504,2.27912616137746e-14
TARP,GSE54514,18,35,7.26613648738889,7.16088468008571,7.2430894375,7.132469177,-0.105251807303175,Down_in_Sepsis,0.252380952380952,0.0028821830918808
TARP,GSE57065,25,28,8.466887,6.63202321428572,8.621685,6.3118975,-1.83486378571429,Down_in_Sepsis,0.08,7.3143926292801e-09
TARP,GSE65682,42,51,6.22646801688095,5.56563107082353,5.936322968,5.401331171,-0.660836946057423,Down_in_Sepsis,0.361811391223156,0.0225331709810997
TARP,GSE95233,22,51,9.2027658475,7.20571085843137,9.1321835925,7.17645207,-1.99705498906863,Down_in_Sepsis,0.036541889483066,4.22575839864111e-10
C1QB,GSE137340,14,43,5.24179558428571,7.30330751497674,4.7074671475,7.573940806,2.06151193069103,Up_in_Sepsis,0.822259136212624,0.000170516069266715
C1QB,GSE236713,30,125,-2.90335931333333,0.918078826376,-2.9607172,0.94987965,3.82143813970933,Up_in_Sepsis,0.964266666666667,3.19836502929864e-15
C1QB,GSE54514,18,35,7.75509338911111,7.81141828808571,7.6126630305,7.725527287,0.0563248989746032,Up_in_Sepsis,0.536507936507936,0.675476268134141
C1QB,GSE57065,25,28,3.7006084,5.29139107142857,3.56857,5.20585,1.59078267142857,Up_in_Sepsis,0.924285714285714,4.53013185284708e-09
C1QB,GSE65682,42,51,3.23979102501191,4.37316366671569,3.03880017225,4.2690806275,1.13337264170378,Up_in_Sepsis,0.80718954248366,3.85674096862125e-07
C1QB,GSE95233,22,51,3.97113737818182,5.23398709039216,3.95375674,5.23919113,1.26284971221034,Up_in_Sepsis,0.955436720142603,8.39602113585593e-10
ITK,GSE137340,14,43,8.193609923,7.80989801837209,8.042587739,7.913215491,-0.383711904627908,Down_in_Sepsis,0.408637873754153,0.316121575352695
ITK,GSE236713,30,125,1.79931535,-0.533339213304,1.85751465,-0.23608994,-2.332654563304,Down_in_Sepsis,0.0216,4.54966383174459e-16
ITK,GSE54514,18,35,8.3396094375,8.3541228568,8.4084177015,8.293104172,0.0145134193000001,Up_in_Sepsis,0.477777777777778,0.79984215655489
ITK,GSE57065,25,28,9.6871116,7.36801821428571,9.68134,7.4163,-2.31909338571429,Down_in_Sepsis,0.00285714285714286,8.85018249863286e-15
ITK,GSE65682,42,51,4.92136354961905,3.92150194729412,4.9430049355,3.819000933,-0.99986160232493,Down_in_Sepsis,0.23109243697479,8.87723549779105e-06
ITK,GSE95233,22,51,7.68051137227273,5.65881514960784,7.710439225,5.53341978,-2.02169622266488,Down_in_Sepsis,0.00623885918003565,2.84841857067922e-11
SIDT1,GSE137340,14,43,5.19826414907143,5.06925116255814,5.1256360285,5.125943739,-0.129012986513289,Down_in_Sepsis,0.431893687707641,0.457093279438225
SIDT1,GSE236713,30,125,1.56979033,-0.298718882272,1.57144405,-0.19781971,-1.868509212272,Down_in_Sepsis,0.0149333333333333,1.77791698605755e-16
SIDT1,GSE54514,18,35,7.21231280427778,7.23488567902857,7.2446279525,7.237391949,0.0225728747507938,Up_in_Sepsis,0.528571428571429,0.744773717603001
SIDT1,GSE57065,25,28,6.4559348,4.85432571428571,6.48708,4.78906,-1.60160908571429,Down_in_Sepsis,0.0142857142857143,3.07543841827492e-13
SIDT1,GSE65682,42,51,3.44466366047619,3.07977148256863,3.257517761,2.98105362,-0.364892177907563,Down_in_Sepsis,0.316526610644258,0.00244474684663438
SIDT1,GSE95233,22,51,5.09084156272727,3.74275931509804,5.14480229,3.76897821,-1.34808224762923,Down_in_Sepsis,0.00623885918003565,2.84841857067922e-11
MEN1,GSE137340,14,43,4.58777932642857,4.73749554895349,4.5816041815,4.61960827475,0.149716222524916,Up_in_Sepsis,0.602990033222591,0.257449737936608
MEN1,GSE236713,30,125,0.763143711883333,-0.141657544676,0.7332383375,-0.15708649,-0.904801256559333,Down_in_Sepsis,0.0717333333333333,3.55561831152515e-13
MEN1,GSE54514,18,35,7.17790065872222,7.15948155264762,7.1888920465,7.15767002133333,-0.0184191060746031,Down_in_Sepsis,0.376190476190476,0.146722427447959
MEN1,GSE57065,25,28,6.6538928,5.61158428571429,6.69605,5.58325,-1.04230851428571,Down_in_Sepsis,0.00714285714285714,4.20383668685061e-14
MEN1,GSE65682,42,51,3.01643658514286,2.64068330876471,2.9687561925,2.614839293,-0.375753276378151,Down_in_Sepsis,0.203548085901027,9.66515632862645e-07
MEN1,GSE95233,22,51,5.44766250863636,4.68791718745098,5.46167254,4.69990403,-0.759745321185383,Down_in_Sepsis,0.0374331550802139,4.5633095618853e-10
MKNK1,GSE137340,14,43,6.46608333292857,7.18252987925581,6.32867992275,7.2093653015,0.716446546327243,Up_in_Sepsis,0.81063122923588,0.000312251163096141
MKNK1,GSE236713,30,125,-1.62343389,0.510883557568,-1.64516165,0.65301347,2.134317447568,Up_in_Sepsis,0.951466666666667,1.78114324046603e-14
MKNK1,GSE54514,18,35,8.37736335036111,8.43010051591429,8.283297062,8.408137798,0.0527371655531734,Up_in_Sepsis,0.561904761904762,0.473286065359816
MKNK1,GSE57065,25,28,6.9918668,8.68497130952381,7.06774333333333,8.86729833333333,1.69310450952381,Up_in_Sepsis,1,2.21254562465821e-15
MKNK1,GSE65682,42,51,5.40454258902381,5.69559095493627,5.515866989125,5.6949900815,0.291048365912465,Up_in_Sepsis,0.612044817927171,0.0644666844060643
MKNK1,GSE95233,22,51,7.09009474439394,8.67478624555556,7.05014280333334,8.72999900666667,1.58469150116161,Up_in_Sepsis,0.988413547237077,4.63944869067713e-11
TXN,GSE137340,14,43,8.13428933607143,10.2880648087326,7.65869311175,10.471594859,2.15377547266113,Up_in_Sepsis,0.837209302325581,7.43901516703796e-05
TXN,GSE236713,30,125,-0.641166592666667,0.014942721952,-0.58091927,-0.006082535,0.656109314618667,Up_in_Sepsis,0.8576,1.26903046086918e-09
TXN,GSE54514,18,35,11.2148136563889,11.0048323225286,11.1027126325,11.0674448,-0.209981333860318,Down_in_Sepsis,0.407936507936508,0.283133764153369
TXN,GSE57065,25,28,5.3937202,7.42291803571429,5.355485,7.3891625,2.02919783571429,Up_in_Sepsis,0.992857142857143,4.20383668685061e-14
TXN,GSE65682,42,51,8.90532543734762,9.2121498301451,8.9412964769,9.2912498224,0.306824392797479,Up_in_Sepsis,0.719887955182073,0.000280952907388795
TXN,GSE95233,22,51,8.22983775295455,10.5622608663725,8.2751700825,10.617944475,2.332423113418,Up_in_Sepsis,1,1.60188706567253e-11
SLC22A15,GSE137340,14,43,5.19843856157143,6.28167985009302,4.8939751685,6.282553722,1.08324128852159,Up_in_Sepsis,0.803986710963455,0.000434777002978728
SLC22A15,GSE236713,30,125,-1.6412228766,0.17472447664,-1.662424925,0.27860021,1.81594735324,Up_in_Sepsis,0.962666666666667,3.97424855205802e-15
SLC22A15,GSE54514,18,35,7.77363846038889,7.99127152308572,7.744202852,7.912961483,0.217633062696826,Up_in_Sepsis,0.623809523809524,0.146722427447959
SLC22A15,GSE57065,25,28,6.30075,7.51593071428571,6.24373,7.54928,1.21518071428571,Up_in_Sepsis,0.968571428571428,9.97415567595923e-12
SLC22A15,GSE65682,42,51,3.78211947952381,3.90564864782353,3.835081754,3.87926299466667,0.12352916829972,Up_in_Sepsis,0.558823529411765,0.332615420903934
SLC22A15,GSE95233,22,51,4.90752292227273,6.34464838137255,4.934843775,6.44982426,1.43712545909982,Up_in_Sepsis,0.959001782531194,6.19679960010317e-10
GNAQ,GSE137340,14,43,4.89663924628571,5.33040220825581,4.7870511525,5.248171445,0.4337629619701,Up_in_Sepsis,0.712624584717608,0.0168688224440177
GNAQ,GSE236713,30,125,-1.23460720166667,0.324490817824,-1.2489655,0.28020716,1.55909801949067,Up_in_Sepsis,0.9656,2.66735498895389e-15
GNAQ,GSE54514,18,35,7.6014662055,7.70797726768571,7.556985855,7.743002415,0.106511062185714,Up_in_Sepsis,0.603174603174603,0.228139828404204
GNAQ,GSE57065,25,28,7.27001296,7.97060278571429,7.315366,7.922742,0.700589825714286,Up_in_Sepsis,0.951428571428571,1.46118725598053e-10
GNAQ,GSE65682,42,51,6.06936961479932,6.44789964690756,6.14781391392857,6.44804611628571,0.378530032108242,Up_in_Sepsis,0.711484593837535,0.000477095055252169
GNAQ,GSE95233,22,51,7.38210607718182,8.39327061827451,7.431075228,8.374957922,1.01116454109269,Up_in_Sepsis,0.950089126559715,1.3185393727247e-09
AIG1,GSE137340,14,43,4.890745989,5.53068375737209,4.715566998,5.550354313,0.639937768372093,Up_in_Sepsis,0.784053156146179,0.00110606663595566
AIG1,GSE236713,30,125,-0.314412177841667,0.24551400282,-0.334457755625,0.1811163425,0.559926180661667,Up_in_Sepsis,0.828,2.56884941235005e-08
AIG1,GSE54514,18,35,7.63796395727778,7.56909096577143,7.505123377,7.529231071,-0.0688729915063497,Down_in_Sepsis,0.447619047619048,0.545121751957247
AIG1,GSE57065,25,28,2.97883633333333,3.66742023809524,2.956205,3.60808333333334,0.688583904761905,Up_in_Sepsis,0.945714285714286,3.22170980952107e-10
AIG1,GSE65682,42,51,3.42310153502381,4.72144683901961,3.309192477,4.804051067,1.2983453039958,Up_in_Sepsis,0.929038281979459,1.33324965116795e-12
AIG1,GSE95233,22,51,3.50927409106061,4.10948518539216,3.4719250125,4.15137834166667,0.600211094331551,Up_in_Sepsis,0.943850267379679,2.21816559060711e-09
ITGAM,GSE137340,14,43,8.28098930371429,9.90805056344186,7.990106598,9.90494104,1.62706125972757,Up_in_Sepsis,0.867109634551495,1.15818527714491e-05
ITGAM,GSE236713,30,125,-1.14417423066667,0.122462905848,-1.05519555,0.10728216,1.26663713651467,Up_in_Sepsis,0.918133333333333,1.25320518707278e-12
ITGAM,GSE54514,18,35,10.4662495726667,10.6690413064286,10.43363619,10.81633568,0.202791733761904,Up_in_Sepsis,0.598412698412698,0.250718918621702
ITGAM,GSE57065,25,28,6.639916,7.62875732142857,6.6686,7.626775,0.988841321428571,Up_in_Sepsis,0.997142857142857,8.85018249863286e-15
ITGAM,GSE65682,42,51,8.20292604039683,8.60428952526144,8.2261655985,8.637922122,0.401363484864612,Up_in_Sepsis,0.743230625583567,5.86302607729117e-05
ITGAM,GSE95233,22,51,8.02743138454546,9.04962278,8.11553856,9.069464185,1.02219139545455,Up_in_Sepsis,0.980392156862745,9.55234536735608e-11
PFKFB3,GSE137340,14,43,7.74358018535714,9.06909692376744,7.2162996415,9.111500084,1.3255167384103,Up_in_Sepsis,0.774086378737542,0.00170997202021529
PFKFB3,GSE236713,30,125,-2.14768644883333,0.67124669534,-2.232824525,0.642308595,2.81893314417333,Up_in_Sepsis,0.968533333333334,1.78584783999178e-15
PFKFB3,GSE54514,18,35,9.5116083225,9.38904431198571,9.43218255075,9.371786596,-0.122564010514285,Down_in_Sepsis,0.461904761904762,0.661913156874205
PFKFB3,GSE57065,25,28,7.1088256,9.87498214285714,7.09434,10.1057,2.76615654285714,Up_in_Sepsis,0.991428571428571,6.63763687397464e-14
PFKFB3,GSE65682,42,51,5.58105688251191,5.44305152133824,5.56745053175,5.43893133475,-0.138005361173669,Down_in_Sepsis,0.417366946778711,0.173015249339883
PFKFB3,GSE95233,22,51,9.38511231772727,11.285708264902,9.34229645,11.39190353,1.90059594717469,Up_in_Sepsis,0.983065953654189,7.51822548100406e-11
C1orf122,GSE137340,14,43,5.56088789928571,6.87881397269767,5.296312564,6.848643173,1.31792607341196,Up_in_Sepsis,0.838870431893688,6.75807999629674e-05
C1orf122,GSE236713,30,125,-0.475567137666667,0.101346666544,-0.4683926,0.034481764,0.576913804210667,Up_in_Sepsis,0.811733333333333,1.20812075245234e-07
C1orf122,GSE54514,18,35,7.88321259288889,8.00930262971429,7.777810574,7.97199297,0.126090036825397,Up_in_Sepsis,0.673015873015873,0.0415697490247223
C1orf122,GSE57065,25,28,6.6150276,7.1914675,6.66819,7.11316,0.5764399,Up_in_Sepsis,0.81,5.93060810210767e-05
C1orf122,GSE65682,42,51,4.67717149730952,5.38174227831373,4.6305299405,5.403628802,0.704570781004202,Up_in_Sepsis,0.873482726423903,6.73738457061858e-10
C1orf122,GSE95233,22,51,5.98594967863636,6.90354934686275,5.994764905,6.81029623,0.917599668226382,Up_in_Sepsis,0.997326203208556,2.05178515500888e-11
GPR18,GSE137340,14,43,6.22290100142857,6.02136594590698,5.9769855995,5.97232083,-0.201535055521594,Down_in_Sepsis,0.431893687707641,0.457093279438225
GPR18,GSE236713,30,125,1.452647803,-0.467062276768,1.51501465,-0.32153368,-1.919710079768,Down_in_Sepsis,0.0317333333333333,1.85237119125629e-15
GPR18,GSE54514,18,35,7.3599136405,7.39623147411429,7.372168779,7.32977581,0.0363178336142855,Up_in_Sepsis,0.485714285714286,0.87439633186128
GPR18,GSE57065,25,28,7.6384188,5.60695571428571,7.71208,5.52495,-2.03146308571429,Down_in_Sepsis,0.0185714285714286,8.25279517997514e-13
GPR18,GSE65682,42,51,4.44304290482143,3.61450696640196,4.16050167325,3.5952993825,-0.828535938419468,Down_in_Sepsis,0.273576097105509,0.000183773623049862
GPR18,GSE95233,22,51,6.99960598636364,5.89107619078431,7.022123075,5.93371968,-1.10852979557932,Down_in_Sepsis,0.018716577540107,8.82077171942536e-11
CD8A,GSE137340,14,43,7.89632855295238,7.83493663002326,7.71529864733334,7.41662127866667,-0.0613919229291255,Down_in_Sepsis,0.40531561461794,0.2985473132378
CD8A,GSE236713,30,125,1.62156802146667,-0.349378986044,1.64931215,-0.3938661715,-1.97094700751067,Down_in_Sepsis,0.0509333333333333,2.44501050410599e-14
CD8A,GSE54514,18,35,8.27412705951852,8.01058866862857,8.35645858433333,8.09400669733333,-0.263538390889947,Down_in_Sepsis,0.353968253968254,0.0857597614090956
CD8A,GSE57065,25,28,8.3419008,6.54634607142857,8.28367,6.259615,-1.79555472857143,Down_in_Sepsis,0.0971428571428572,4.36042562085367e-08
CD8A,GSE65682,42,51,4.3904368659881,3.63416317409804,4.4599920225,3.5338893995,-0.756273691890057,Down_in_Sepsis,0.278244631185808,0.000249145047489647
CD8A,GSE95233,22,51,8.76438650545455,6.14961487745098,8.67951009,6.07731891,-2.61477162800357,Down_in_Sepsis,0.0169340463458111,7.51822548100406e-11
IL18R1,GSE137340,14,43,6.17585599778572,8.05280513351163,5.402050384,7.64417072,1.87694913572591,Up_in_Sepsis,0.803986710963455,0.000434777002978728
IL18R1,GSE236713,30,125,-1.99271197677778,0.889991658575999,-2.11191423333334,1.11028923333333,2.88270363535378,Up_in_Sepsis,0.894666666666667,2.07259608972765e-11
IL18R1,GSE54514,18,35,9.61118634561111,9.77374446068571,9.8999867425,9.99764061,0.162558115074603,Up_in_Sepsis,0.549206349206349,0.570192060596712
IL18R1,GSE57065,25,28,5.5001572,8.49871821428572,5.41208,8.561775,2.99856101428571,Up_in_Sepsis,0.997142857142857,8.85018249863286e-15
IL18R1,GSE65682,42,51,5.60079048245238,6.06552197312745,5.88677635225,6.1499307225,0.46473149067507,Up_in_Sepsis,0.582633053221288,0.173015249339883
IL18R1,GSE95233,22,51,5.883253725,9.44838876078431,6.01622123,9.54157288,3.56513503578431,Up_in_Sepsis,0.999108734402852,1.73990990394731e-11
UBL5,GSE137340,14,43,5.41049776998214,6.25013951182558,5.268550405625,6.20783024175,0.839641741843439,Up_in_Sepsis,0.893687707641196,1.67917460911234e-06
