copy_group,source,target,copied,reason,size_mb
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/table1_compact_for_BMC_Genomics/T44_Table1_BMC_Genomics_main_text_compact.docx,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/table1_compact_for_BMC_Genomics/T44_Table1_BMC_Genomics_main_text_compact.docx,TRUE,copied,0.014306068420410156
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/table1_compact_for_BMC_Genomics/T44_Table1_compact_checks.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/table1_compact_for_BMC_Genomics/T44_Table1_compact_checks.csv,TRUE,copied,7.43865966796875e-4
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/table1_compact_for_BMC_Genomics/T44_Table1_compact_overall_status.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/table1_compact_for_BMC_Genomics/T44_Table1_compact_overall_status.csv,TRUE,copied,5.8746337890625e-4
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/table1_insertion_package_for_BMC_Genomics/T45_Additional_file_1_description.txt,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/table1_insertion_package_for_BMC_Genomics/T45_Additional_file_1_description.txt,TRUE,copied,3.833770751953125e-4
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/table1_insertion_package_for_BMC_Genomics/T45_Methods_Table1_reference_paragraph.txt,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/table1_insertion_package_for_BMC_Genomics/T45_Methods_Table1_reference_paragraph.txt,TRUE,copied,3.4332275390625e-4
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/table1_insertion_package_for_BMC_Genomics/T45_Table1_caption_and_footnote.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/table1_insertion_package_for_BMC_Genomics/T45_Table1_caption_and_footnote.csv,TRUE,copied,0.0014362335205078125
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/table1_insertion_package_for_BMC_Genomics/T45_Table1_insertion_package_checks.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/table1_insertion_package_for_BMC_Genomics/T45_Table1_insertion_package_checks.csv,TRUE,copied,0.00096225738525390625
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/table1_insertion_package_for_BMC_Genomics/T45_Table1_insertion_package_overall_status.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/table1_insertion_package_for_BMC_Genomics/T45_Table1_insertion_package_overall_status.csv,TRUE,copied,6.90460205078125e-4
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/table1_insertion_package_for_BMC_Genomics/T45_Table1_insertion_package_workbook.xlsx,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/table1_insertion_package_for_BMC_Genomics/T45_Table1_insertion_package_workbook.xlsx,TRUE,copied,0.013509750366210938
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/table1_insertion_package_for_BMC_Genomics/T45_Table1_insertion_text.docx,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/table1_insertion_package_for_BMC_Genomics/T45_Table1_insertion_text.docx,TRUE,copied,0.015181541442871094
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/table1_insertion_package_for_BMC_Genomics/T45_Table1_insertion_text.txt,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/table1_insertion_package_for_BMC_Genomics/T45_Table1_insertion_text.txt,TRUE,copied,0.001415252685546875
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/signature_definition_final_10_genes_46c/~$6c_final_10_gene_signature_definition.docx,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/signature_definition_final_10_genes_46c/~$6c_final_10_gene_signature_definition.docx,TRUE,copied,1.544952392578125e-4
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/signature_definition_final_10_genes_46c/T46c_checks.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/signature_definition_final_10_genes_46c/T46c_checks.csv,TRUE,copied,0.0012788772583007812
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/signature_definition_final_10_genes_46c/T46c_final_10_gene_signature_definition.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/signature_definition_final_10_genes_46c/T46c_final_10_gene_signature_definition.csv,TRUE,copied,0.0050029754638671875
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/signature_definition_final_10_genes_46c/T46c_final_10_gene_signature_definition.docx,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/signature_definition_final_10_genes_46c/T46c_final_10_gene_signature_definition.docx,TRUE,copied,0.015081405639648438
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/signature_definition_final_10_genes_46c/T46c_final_10_gene_signature_workbook.xlsx,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/signature_definition_final_10_genes_46c/T46c_final_10_gene_signature_workbook.xlsx,TRUE,copied,0.01646709442138672
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/signature_definition_final_10_genes_46c/T46c_overall_status.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/signature_definition_final_10_genes_46c/T46c_overall_status.csv,TRUE,copied,8.068084716796875e-4
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/signature_definition_final_10_genes_46c/T46c_signature_definition_insertion_text.docx,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/signature_definition_final_10_genes_46c/T46c_signature_definition_insertion_text.docx,TRUE,copied,0.012897491455078125
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/signature_definition_final_10_genes_46c/T46c_signature_definition_insertion_text.txt,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/signature_definition_final_10_genes_46c/T46c_signature_definition_insertion_text.txt,TRUE,copied,0.0020847320556640625
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/signature_definition_final_10_genes_46d/T46d_signature_text_checks.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/signature_definition_final_10_genes_46d/T46d_signature_text_checks.csv,TRUE,copied,0.0012674331665039062
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/signature_definition_final_10_genes_46d/T46d_signature_text_overall_status.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/signature_definition_final_10_genes_46d/T46d_signature_text_overall_status.csv,TRUE,copied,9.365081787109375e-4
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/signature_definition_final_10_genes_46d/T46d_signature_text_package_workbook.xlsx,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/signature_definition_final_10_genes_46d/T46d_signature_text_package_workbook.xlsx,TRUE,copied,0.011908531188964844
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/signature_definition_final_10_genes_46d/T46d_signature_text_package.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/signature_definition_final_10_genes_46d/T46d_signature_text_package.csv,TRUE,copied,0.0030050277709960938
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/signature_definition_final_10_genes_46d/T46d_signature_text_package.docx,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/signature_definition_final_10_genes_46d/T46d_signature_text_package.docx,TRUE,copied,0.01689434051513672
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/signature_definition_final_10_genes_46d/T46d_signature_text_package.txt,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/signature_definition_final_10_genes_46d/T46d_signature_text_package.txt,TRUE,copied,0.0029954910278320312
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO_methods_audit_47d/T47d_checks.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO_methods_audit_47d/T47d_checks.csv,TRUE,copied,9.2315673828125e-4
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO_methods_audit_47d/T47d_nested_LODO_methods_final_audit.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO_methods_audit_47d/T47d_nested_LODO_methods_final_audit.csv,TRUE,copied,0.0028944015502929688
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO_methods_audit_47d/T47d_nested_LODO_methods_final_text.docx,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO_methods_audit_47d/T47d_nested_LODO_methods_final_text.docx,TRUE,copied,0.015880584716796875
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO_methods_audit_47d/T47d_nested_LODO_methods_final_text.txt,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO_methods_audit_47d/T47d_nested_LODO_methods_final_text.txt,TRUE,copied,0.0021343231201171875
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO_methods_audit_47d/T47d_nested_LODO_methods_final_workbook.xlsx,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO_methods_audit_47d/T47d_nested_LODO_methods_final_workbook.xlsx,TRUE,copied,0.034938812255859375
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO_methods_audit_47d/T47d_overall_status.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO_methods_audit_47d/T47d_overall_status.csv,TRUE,copied,5.550384521484375e-4
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/DEG_candidate_selection_methods_audit_48c/T48c_checks.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/DEG_candidate_selection_methods_audit_48c/T48c_checks.csv,TRUE,copied,0.0013093948364257812
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/DEG_candidate_selection_methods_audit_48c/T48c_DEG_candidate_selection_final_audit.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/DEG_candidate_selection_methods_audit_48c/T48c_DEG_candidate_selection_final_audit.csv,TRUE,copied,0.0027437210083007812
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/DEG_candidate_selection_methods_audit_48c/T48c_DEG_candidate_selection_final_text.docx,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/DEG_candidate_selection_methods_audit_48c/T48c_DEG_candidate_selection_final_text.docx,TRUE,copied,0.015590667724609375
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/DEG_candidate_selection_methods_audit_48c/T48c_DEG_candidate_selection_final_text.txt,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/DEG_candidate_selection_methods_audit_48c/T48c_DEG_candidate_selection_final_text.txt,TRUE,copied,0.0020771026611328125
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/DEG_candidate_selection_methods_audit_48c/T48c_DEG_candidate_selection_final_workbook.xlsx,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/DEG_candidate_selection_methods_audit_48c/T48c_DEG_candidate_selection_final_workbook.xlsx,TRUE,copied,0.032634735107421875
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/DEG_candidate_selection_methods_audit_48c/T48c_overall_status.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/DEG_candidate_selection_methods_audit_48c/T48c_overall_status.csv,TRUE,copied,8.697509765625e-4
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/candidate_selection/T06_candidate_gene_dataset_level_metrics.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/candidate_selection/T06_candidate_gene_dataset_level_metrics.csv,TRUE,copied,0.2501096725463867
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/candidate_selection/T06_candidate_gene_priority_table.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/candidate_selection/T06_candidate_gene_priority_table.csv,TRUE,copied,0.07201290130615234
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/candidate_selection/T06_candidate_gene_screening_table.xlsx,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/candidate_selection/T06_candidate_gene_screening_table.xlsx,TRUE,copied,0.2851133346557617
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/candidate_selection/T07_refined_candidate_AUROC_matrix.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/candidate_selection/T07_refined_candidate_AUROC_matrix.csv,TRUE,copied,0.0025854110717773438
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/candidate_selection/T07_refined_candidate_correlation_matrix.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/candidate_selection/T07_refined_candidate_correlation_matrix.csv,TRUE,copied,0.010446548461914062
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/candidate_selection/T07_refined_candidate_summary.xlsx,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/candidate_selection/T07_refined_candidate_summary.xlsx,TRUE,copied,0.07212066650390625
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/candidate_selection/T07_refined_modeling_candidate_genes.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/candidate_selection/T07_refined_modeling_candidate_genes.csv,TRUE,copied,0.006138801574707031
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/fold_GSE137340/DEG_train_only_heldout_GSE137340.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/fold_GSE137340/DEG_train_only_heldout_GSE137340.csv,TRUE,copied,1.0649871826171875
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/fold_GSE137340/T14_fold_GSE137340_refined_candidate_genes.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/fold_GSE137340/T14_fold_GSE137340_refined_candidate_genes.csv,TRUE,copied,0.0017728805541992188
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/fold_GSE137340/T14_fold_GSE137340_train_dataset_level_gene_metrics.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/fold_GSE137340/T14_fold_GSE137340_train_dataset_level_gene_metrics.csv,TRUE,copied,0.22201156616210938
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/fold_GSE236713/DEG_train_only_heldout_GSE236713.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/fold_GSE236713/DEG_train_only_heldout_GSE236713.csv,TRUE,copied,1.0589160919189453
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/fold_GSE236713/T14_fold_GSE236713_refined_candidate_genes.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/fold_GSE236713/T14_fold_GSE236713_refined_candidate_genes.csv,TRUE,copied,0.007694244384765625
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/fold_GSE236713/T14_fold_GSE236713_train_dataset_level_gene_metrics.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/fold_GSE236713/T14_fold_GSE236713_train_dataset_level_gene_metrics.csv,TRUE,copied,0.2228717803955078
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/fold_GSE54514/DEG_train_only_heldout_GSE54514.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/fold_GSE54514/DEG_train_only_heldout_GSE54514.csv,TRUE,copied,1.0620813369750977
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/fold_GSE54514/T14_fold_GSE54514_refined_candidate_genes.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/fold_GSE54514/T14_fold_GSE54514_refined_candidate_genes.csv,TRUE,copied,0.00177764892578125
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/fold_GSE54514/T14_fold_GSE54514_train_dataset_level_gene_metrics.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/fold_GSE54514/T14_fold_GSE54514_train_dataset_level_gene_metrics.csv,TRUE,copied,0.2208261489868164
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/fold_GSE57065/DEG_train_only_heldout_GSE57065.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/fold_GSE57065/DEG_train_only_heldout_GSE57065.csv,TRUE,copied,1.060770034790039
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/fold_GSE57065/T14_fold_GSE57065_refined_candidate_genes.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/fold_GSE57065/T14_fold_GSE57065_refined_candidate_genes.csv,TRUE,copied,0.0018024444580078125
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/fold_GSE57065/T14_fold_GSE57065_train_dataset_level_gene_metrics.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/fold_GSE57065/T14_fold_GSE57065_train_dataset_level_gene_metrics.csv,TRUE,copied,0.22460269927978516
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/fold_GSE65682/DEG_train_only_heldout_GSE65682.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/fold_GSE65682/DEG_train_only_heldout_GSE65682.csv,TRUE,copied,1.0614242553710938
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/fold_GSE65682/T14_fold_GSE65682_refined_candidate_genes.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/fold_GSE65682/T14_fold_GSE65682_refined_candidate_genes.csv,TRUE,copied,0.0018014907836914062
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/fold_GSE65682/T14_fold_GSE65682_train_dataset_level_gene_metrics.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/fold_GSE65682/T14_fold_GSE65682_train_dataset_level_gene_metrics.csv,TRUE,copied,0.21970176696777344
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/fold_GSE95233/DEG_train_only_heldout_GSE95233.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/fold_GSE95233/DEG_train_only_heldout_GSE95233.csv,TRUE,copied,1.060704231262207
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/fold_GSE95233/T14_fold_GSE95233_refined_candidate_genes.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/fold_GSE95233/T14_fold_GSE95233_refined_candidate_genes.csv,TRUE,copied,0.001804351806640625
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/fold_GSE95233/T14_fold_GSE95233_train_dataset_level_gene_metrics.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/fold_GSE95233/T14_fold_GSE95233_train_dataset_level_gene_metrics.csv,TRUE,copied,0.22092056274414062
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/M14_nested_LODO_model_objects.rds,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/M14_nested_LODO_model_objects.rds,TRUE,copied,4.453070640563965
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/T14_nested_LODO_all_metrics.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/T14_nested_LODO_all_metrics.csv,TRUE,copied,0.00311279296875
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/T14_nested_LODO_calibration_bins.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/T14_nested_LODO_calibration_bins.csv,TRUE,copied,0.0012969970703125
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/T14_nested_LODO_calibration_metrics.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/T14_nested_LODO_calibration_metrics.csv,TRUE,copied,0.0012578964233398438
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/T14_nested_LODO_fold_candidate_genes.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/T14_nested_LODO_fold_candidate_genes.csv,TRUE,copied,0.015456199645996094
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/T14_nested_LODO_fold_dataset_level_gene_metrics.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/T14_nested_LODO_fold_dataset_level_gene_metrics.csv,TRUE,copied,1.3302001953125
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/T14_nested_LODO_gene_selection_frequency.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/T14_nested_LODO_gene_selection_frequency.csv,TRUE,copied,0.00050640106201171875
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/T14_nested_LODO_go_no_go.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/T14_nested_LODO_go_no_go.csv,TRUE,copied,1.2969970703125e-4
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/T14_nested_LODO_predictions.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/T14_nested_LODO_predictions.csv,TRUE,copied,0.045660972595214844
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/T14_nested_LODO_selected_genes_by_fold.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/T14_nested_LODO_selected_genes_by_fold.csv,TRUE,copied,0.00075435638427734375
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/T14_nested_LODO_summary_metrics.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/T14_nested_LODO_summary_metrics.csv,TRUE,copied,4.1866302490234375e-4
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/T14_nested_LODO_summary.xlsx,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/T14_nested_LODO_summary.xlsx,TRUE,copied,0.034903526306152344
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/T14_nested_LODO_threshold_drift.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/T14_nested_LODO_threshold_drift.csv,TRUE,copied,0.0012989044189453125
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/T14_nested_LODO_training_metrics.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/T14_nested_LODO_training_metrics.csv,TRUE,copied,0.0018606185913085938
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/nested_LODO/T14_nested_LODO_validation_metrics.csv,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/nested_LODO/T14_nested_LODO_validation_metrics.csv,TRUE,copied,0.00147247314453125
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/final_freeze/figures/candidate_selection/F08A_candidate_gene_direction_consistency.pdf,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/final_freeze/figures/candidate_selection/F08A_candidate_gene_direction_consistency.pdf,TRUE,copied,0.0061473846435546875
result_directories,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/04_results/final_freeze/figures/candidate_selection/F08A_candidate_gene_direction_consistency.png,/Users/felix/Documents/Sepsis_CrossCohort_scRNA/repository_release_v1/frozen_results/audit_outputs/final_freeze/figures/candidate_selection/F08A_candidate_gene_direction_consistency.png,TRUE,copied,0.17441368103027344
